account_id,segment_name,arr,arr_headroom,health_score,upsell_label,propensity_score,propensity_decile,priority_tier,shap_driver_1,shap_value_1,shap_driver_2,shap_value_2,shap_driver_3,shap_value_3,rank
ACC-01343,Early-Stage Potential,6508.03,33491.97,55.82,0,0.3381,2,Medium,,,,,,,8623
ACC-00729,Early-Stage Potential,5978.83,34021.17,39.49,0,0.3381,2,Medium,num_products,-0.1758,arr,-0.1401,health_score,-0.1169,8624
ACC-06807,Early-Stage Potential,10301.87,29698.129999999997,39.23,0,0.3381,2,Medium,,,,,,,8625
ACC-00970,Loyal Mid-Market,13959.91,136040.09,61.29,0,0.3381,2,Medium,,,,,,,8626
ACC-08650,Loyal Mid-Market,9620.31,30379.690000000002,42.97,0,0.3381,2,Medium,,,,,,,8627
ACC-00963,Early-Stage Potential,15188.82,484811.18,35.63,0,0.3381,2,Medium,contract_end_days,-0.3333,health_score,-0.2887,num_products,0.1737,8628
ACC-03507,At-Risk Dormant,5580.06,34419.94,46.36,0,0.3381,2,Medium,,,,,,,8629
ACC-01925,Loyal Mid-Market,68088.5,81911.5,70.3,0,0.3381,2,Medium,,,,,,,8630
ACC-03213,Early-Stage Potential,5398.2,34601.8,41.25,0,0.3381,2,Medium,,,,,,,8631
ACC-03121,Loyal Mid-Market,70065.35,79934.65,59.64,0,0.3381,2,Medium,,,,,,,8632
ACC-00465,Loyal Mid-Market,12181.64,27818.36,43.61,0,0.3381,2,Medium,,,,,,,8633
ACC-06872,Early-Stage Potential,5837.74,34162.26,41.4,0,0.3381,2,Medium,arr,-0.1942,num_products,-0.1915,peak_feature_adoption,0.1899,8634
ACC-05589,Early-Stage Potential,4762.04,35237.96,42.33,0,0.3381,2,Medium,,,,,,,8635
ACC-04055,Early-Stage Potential,5121.03,14878.970000000001,45.26,0,0.3381,2,Medium,,,,,,,8636
ACC-01746,Loyal Mid-Market,6251.29,33748.71,75.57,0,0.3381,2,Medium,,,,,,,8637
ACC-00446,Loyal Mid-Market,7969.01,32030.989999999998,74.21,0,0.3381,2,Medium,,,,,,,8638
ACC-02382,Loyal Mid-Market,20365.05,129634.95,57.12,0,0.3381,2,Medium,,,,,,,8639
ACC-09725,Early-Stage Potential,3119.7,36880.3,38.08,0,0.3381,2,Medium,,,,,,,8640
ACC-03137,Loyal Mid-Market,1987.97,18012.03,50.74,0,0.3381,2,Medium,num_users,0.2741,tenure_months,-0.2595,contract_end_days,-0.2578,8641
ACC-00681,High-Value Engaged,175226.41,324773.58999999997,34.93,0,0.3381,2,Medium,,,,,,,8642
ACC-01755,Early-Stage Potential,18086.08,131913.91999999998,40.62,0,0.3381,2,Medium,login_growth,-0.7537,arr_utilization,0.1829,num_products,-0.1747,8643
ACC-03313,Loyal Mid-Market,5644.94,34355.06,47.39,0,0.3381,2,Medium,,,,,,,8644
ACC-05047,Loyal Mid-Market,20585.05,129414.95,68.63,0,0.3379,2,Medium,,,,,,,8645
ACC-07984,Early-Stage Potential,777.99,19222.01,36.0,0,0.3377,2,Medium,,,,,,,8646
ACC-00548,High-Value Engaged,209263.91,290736.08999999997,68.76,0,0.3374,2,Medium,,,,,,,8647
ACC-06687,Loyal Mid-Market,873.64,19126.36,67.97,0,0.3372,2,Medium,,,,,,,8648
ACC-07509,At-Risk Dormant,6002.79,33997.21,31.81,0,0.3372,2,Medium,health_score,-0.3602,num_products,-0.214,arr,-0.1733,8649
ACC-08563,Early-Stage Potential,892.86,19107.14,52.72,0,0.3372,2,Medium,,,,,,,8650
ACC-06947,Early-Stage Potential,2421.17,37578.83,43.83,0,0.3372,2,Medium,,,,,,,8651
ACC-07859,Loyal Mid-Market,473.75,19526.25,62.84,0,0.3372,2,Medium,,,,,,,8652
ACC-06518,Loyal Mid-Market,11109.45,28890.55,46.06,0,0.3371,2,Medium,,,,,,,8653
ACC-07032,Loyal Mid-Market,41921.88,108078.12,64.21,0,0.3371,2,Medium,avg_feature_adoption,-0.3086,num_products,0.2506,arr,0.236,8654
ACC-02500,At-Risk Dormant,12191.62,27808.379999999997,46.16,0,0.3371,2,Medium,,,,,,,8655
ACC-03001,At-Risk Dormant,474.11,19525.89,50.62,0,0.3371,2,Medium,,,,,,,8656
ACC-07510,Early-Stage Potential,12948.41,27051.59,53.95,0,0.3371,2,Medium,,,,,,,8657
ACC-06316,Early-Stage Potential,10839.97,29160.03,43.66,0,0.3371,2,Medium,,,,,,,8658
ACC-08282,At-Risk Dormant,7616.61,32383.39,60.07,0,0.3371,2,Medium,,,,,,,8659
ACC-06081,Loyal Mid-Market,37355.72,112644.28,65.87,0,0.3365,2,Medium,,,,,,,8660
ACC-04154,Early-Stage Potential,8242.12,31757.879999999997,41.09,0,0.3362,2,Medium,,,,,,,8661
ACC-08235,Early-Stage Potential,1234.21,18765.79,43.78,0,0.3362,2,Medium,,,,,,,8662
ACC-04502,Loyal Mid-Market,12544.0,27456.0,44.72,0,0.3362,2,Medium,tenure_months,-0.1484,health_score,-0.1339,arr_utilization,-0.1338,8663
ACC-07970,Growth-Stage Expanding,82983.8,417016.2,37.04,0,0.3362,2,Medium,,,,,,,8664
ACC-07296,Early-Stage Potential,832.06,19167.94,60.22,0,0.3362,2,Medium,arr,-0.2704,tenure_months,-0.2226,avg_feature_adoption,-0.2097,8665
ACC-09022,At-Risk Dormant,1842.18,18157.82,59.96,0,0.3362,2,Medium,,,,,,,8666
ACC-09415,Loyal Mid-Market,982.34,19017.66,52.1,0,0.3362,2,Medium,,,,,,,8667
ACC-06792,Early-Stage Potential,113736.74,36263.259999999995,41.36,0,0.3362,2,Medium,,,,,,,8668
ACC-09176,Loyal Mid-Market,3553.79,16446.21,52.16,0,0.3362,2,Medium,,,,,,,8669
ACC-07152,Loyal Mid-Market,6551.85,33448.15,61.72,0,0.3362,2,Medium,,,,,,,8670
ACC-09767,At-Risk Dormant,50156.96,99843.04000000001,48.07,0,0.3362,2,Medium,,,,,,,8671
ACC-09323,Growth-Stage Expanding,62164.18,437835.82,59.7,0,0.3362,2,Medium,,,,,,,8672
ACC-09815,Early-Stage Potential,3330.23,16669.77,51.54,0,0.3362,2,Medium,,,,,,,8673
ACC-07134,Early-Stage Potential,75831.68,74168.32,29.02,0,0.3362,2,Medium,,,,,,,8674
ACC-07997,Growth-Stage Expanding,81199.8,418800.2,44.92,0,0.3362,2,Medium,,,,,,,8675
ACC-09028,Loyal Mid-Market,943.52,19056.48,57.21,0,0.3362,2,Medium,,,,,,,8676
ACC-01078,Loyal Mid-Market,2726.51,37273.49,62.88,0,0.3362,2,Medium,,,,,,,8677
ACC-05237,Early-Stage Potential,30908.31,119091.69,44.15,0,0.3362,2,Medium,,,,,,,8678
ACC-09975,Early-Stage Potential,5643.0,34357.0,55.26,0,0.3362,2,Medium,,,,,,,8679
ACC-05698,Early-Stage Potential,1123.69,18876.31,42.32,0,0.3362,2,Medium,,,,,,,8680
ACC-08944,Early-Stage Potential,15192.13,24807.870000000003,48.26,0,0.3362,2,Medium,,,,,,,8681
ACC-08064,Early-Stage Potential,4076.06,35923.94,27.53,0,0.3362,2,Medium,,,,,,,8682
ACC-09410,Loyal Mid-Market,6801.37,33198.63,52.78,0,0.3362,2,Medium,,,,,,,8683
ACC-08605,Early-Stage Potential,6587.16,33412.84,46.32,0,0.3362,2,Medium,,,,,,,8684
ACC-03919,Early-Stage Potential,13619.22,26380.78,38.82,0,0.3362,2,Medium,,,,,,,8685
ACC-08786,Loyal Mid-Market,18004.47,131995.53,61.67,0,0.3362,2,Medium,,,,,,,8686
ACC-06642,Loyal Mid-Market,8558.83,11441.17,69.75,0,0.3362,2,Medium,,,,,,,8687
ACC-09775,Loyal Mid-Market,6339.6,33660.4,48.85,0,0.3362,2,Medium,,,,,,,8688
ACC-00063,Loyal Mid-Market,11014.06,28985.940000000002,74.05,0,0.3362,2,Medium,,,,,,,8689
ACC-00262,Early-Stage Potential,2262.94,17737.06,44.58,0,0.3362,2,Medium,,,,,,,8690
ACC-03620,Early-Stage Potential,3489.86,16510.14,56.17,0,0.3362,2,Medium,arr,-0.1869,num_products,-0.1462,tenure_months,-0.1405,8691
ACC-01842,Loyal Mid-Market,3052.81,36947.19,53.88,0,0.3362,2,Medium,,,,,,,8692
ACC-07748,Early-Stage Potential,6916.28,33083.72,33.24,0,0.3362,2,Medium,health_score,-0.3532,num_products,0.1583,arr,-0.1541,8693
ACC-08572,Early-Stage Potential,911.27,19088.73,59.69,0,0.3362,2,Medium,,,,,,,8694
ACC-07658,Early-Stage Potential,13724.73,26275.27,39.61,0,0.3362,2,Medium,num_products,-0.2289,peak_feature_adoption,-0.204,arr_per_tenure_month,-0.1645,8695
ACC-07325,Loyal Mid-Market,6214.06,33785.94,52.07,0,0.3362,2,Medium,,,,,,,8696
ACC-09626,Loyal Mid-Market,6212.1,33787.9,44.81,0,0.3362,2,Medium,,,,,,,8697
ACC-08094,Loyal Mid-Market,2576.54,17423.46,60.08,0,0.3362,2,Medium,,,,,,,8698
ACC-07709,Early-Stage Potential,61313.76,88686.23999999999,54.17,0,0.3362,2,Medium,arr_utilization,-0.3896,num_products,-0.2016,tenure_months,-0.1841,8699
ACC-01292,Loyal Mid-Market,3480.19,36519.81,60.72,0,0.3362,2,Medium,,,,,,,8700
ACC-04669,Early-Stage Potential,1947.15,18052.85,29.15,0,0.3362,2,Medium,,,,,,,8701
ACC-07531,Loyal Mid-Market,21672.14,478327.86,82.64,0,0.3362,2,Medium,,,,,,,8702
ACC-07253,Early-Stage Potential,6968.23,13031.77,27.71,0,0.3362,2,Medium,,,,,,,8703
ACC-08070,Early-Stage Potential,801.96,19198.04,60.68,0,0.3362,2,Medium,arr,-0.2384,num_products,-0.2365,logins_per_user,-0.2231,8704
ACC-09263,Early-Stage Potential,11067.06,28932.940000000002,22.99,0,0.3362,2,Medium,,,,,,,8705
ACC-05839,Early-Stage Potential,2751.28,37248.72,37.15,0,0.3362,2,Medium,,,,,,,8706
ACC-08819,Early-Stage Potential,3610.13,36389.87,39.76,0,0.3362,2,Medium,,,,,,,8707
ACC-05146,Loyal Mid-Market,2280.1,17719.9,52.06,0,0.3362,2,Medium,arr,-0.2524,num_products,-0.2462,peak_feature_adoption,-0.1761,8708
ACC-07923,At-Risk Dormant,1192.33,18807.67,66.17,0,0.3362,2,Medium,,,,,,,8709
ACC-09137,Loyal Mid-Market,2079.23,37920.77,72.02,0,0.3362,2,Medium,,,,,,,8710
ACC-00852,Early-Stage Potential,20124.78,129875.22,55.97,0,0.3362,2,Medium,num_products,-0.3645,avg_feature_adoption,-0.2904,logins_per_user,0.1322,8711
ACC-03513,Early-Stage Potential,663.68,19336.32,31.75,0,0.3362,2,Medium,health_score,-0.5849,num_products,-0.2296,contract_end_days,-0.2134,8712
ACC-06176,Early-Stage Potential,1494.57,18505.43,29.37,0,0.3362,2,Medium,,,,,,,8713
ACC-03054,Early-Stage Potential,10826.54,29173.46,37.3,0,0.3362,2,Medium,,,,,,,8714
ACC-06548,Loyal Mid-Market,5298.29,34701.71,72.32,0,0.3362,2,Medium,,,,,,,8715
ACC-06809,Early-Stage Potential,16096.1,133903.9,64.27,0,0.3362,2,Medium,total_api_calls,-0.4849,avg_monthly_api_calls,-0.2461,logins_per_user,-0.2087,8716
ACC-09140,Growth-Stage Expanding,64246.6,435753.4,40.07,0,0.3362,2,Medium,,,,,,,8717
ACC-08465,At-Risk Dormant,6766.44,33233.56,44.84,0,0.3362,2,Medium,avg_feature_adoption,-0.3705,max_storage_gb,0.2826,tenure_months,-0.2121,8718
ACC-08869,Loyal Mid-Market,31563.84,118436.16,50.55,0,0.3362,2,Medium,peak_feature_adoption,-0.3097,users_per_login,-0.2727,num_products,-0.2474,8719
ACC-08907,Loyal Mid-Market,48418.37,101581.63,44.59,0,0.3362,2,Medium,,,,,,,8720
ACC-00151,Loyal Mid-Market,6547.37,13452.630000000001,55.58,0,0.3362,2,Medium,,,,,,,8721
ACC-09459,Loyal Mid-Market,16052.42,23947.58,59.63,0,0.3362,2,Medium,users_per_login,-0.4374,arr_utilization,-0.2815,peak_feature_adoption,-0.263,8722
ACC-03849,Early-Stage Potential,20938.56,129061.44,45.81,0,0.3362,2,Medium,,,,,,,8723
ACC-01982,Loyal Mid-Market,26807.66,123192.34,53.73,0,0.3361,2,Medium,,,,,,,8724
ACC-05650,Early-Stage Potential,22948.7,127051.3,51.62,0,0.3357,2,Medium,,,,,,,8725
ACC-00044,At-Risk Dormant,11529.0,138471.0,42.99,0,0.3354,2,Medium,contract_end_days,0.2996,arr_utilization,0.291,tenure_months,-0.1689,8726
ACC-05861,Early-Stage Potential,11205.27,28794.73,37.33,0,0.335,2,Medium,,,,,,,8727
ACC-05642,Loyal Mid-Market,7354.55,32645.45,51.06,0,0.335,2,Medium,,,,,,,8728
ACC-03541,Loyal Mid-Market,3200.84,16799.16,47.11,0,0.335,2,Medium,,,,,,,8729
ACC-04744,At-Risk Dormant,20128.27,129871.73,75.07,0,0.335,2,Medium,,,,,,,8730
ACC-09451,At-Risk Dormant,1242.36,18757.64,42.82,0,0.335,2,Medium,arr,-0.4172,arr_per_tenure_month,-0.2398,num_products,-0.1974,8731
ACC-07129,Early-Stage Potential,1693.91,18306.09,49.14,0,0.335,2,Medium,,,,,,,8732
ACC-07153,Loyal Mid-Market,1819.02,18180.98,57.03,0,0.335,2,Medium,arr,-0.3076,logins_per_user,0.2473,arr_per_tenure_month,-0.2102,8733
ACC-08210,Loyal Mid-Market,3276.18,16723.82,60.65,0,0.335,2,Medium,,,,,,,8734
ACC-00663,Loyal Mid-Market,26913.6,123086.4,79.96,0,0.3347,2,Medium,,,,,,,8735
ACC-03466,At-Risk Dormant,9227.43,30772.57,45.89,0,0.3339,2,Medium,,,,,,,8736
ACC-05231,Loyal Mid-Market,1145.17,18854.83,50.04,1,0.3335,2,Medium,,,,,,,8737
ACC-06412,Early-Stage Potential,2356.92,37643.08,32.89,0,0.3333,2,Medium,,,,,,,8738
ACC-08026,Loyal Mid-Market,1984.25,38015.75,50.62,0,0.3333,2,Medium,,,,,,,8739
ACC-09623,Loyal Mid-Market,771.29,19228.71,49.43,0,0.3331,2,Medium,total_api_calls,-0.3572,arr,-0.2916,health_score,-0.266,8740
ACC-01048,Early-Stage Potential,3832.73,36167.27,45.09,0,0.3328,2,Medium,,,,,,,8741
ACC-07213,Early-Stage Potential,14255.05,25744.95,55.94,1,0.3328,2,Medium,,,,,,,8742
ACC-08745,Loyal Mid-Market,17794.06,22205.94,40.01,1,0.3328,2,Medium,,,,,,,8743
ACC-08593,Loyal Mid-Market,705.46,19294.54,65.38,0,0.3325,2,Medium,,,,,,,8744
ACC-09246,Loyal Mid-Market,3647.17,36352.83,59.68,0,0.3325,2,Medium,,,,,,,8745
ACC-08412,Loyal Mid-Market,4822.67,35177.33,79.76,0,0.3325,2,Medium,health_score,0.3058,avg_feature_adoption,-0.2722,num_products,-0.2415,8746
ACC-06668,Loyal Mid-Market,6152.56,33847.44,84.99,0,0.3325,2,Medium,,,,,,,8747
ACC-09710,Early-Stage Potential,1473.82,38526.18,37.19,0,0.3325,2,Medium,,,,,,,8748
ACC-09277,Early-Stage Potential,3048.46,16951.54,44.15,0,0.3325,2,Medium,,,,,,,8749
ACC-06628,Loyal Mid-Market,12776.13,27223.870000000003,70.31,0,0.3325,2,Medium,,,,,,,8750
ACC-08262,High-Value Engaged,307288.07,192711.93,45.27,0,0.3325,2,Medium,arr_utilization,-0.4521,logins_stddev,0.3045,arr,0.2949,8751
ACC-07905,Loyal Mid-Market,1055.21,18944.79,64.68,0,0.3325,2,Medium,,,,,,,8752
ACC-07616,Loyal Mid-Market,3752.5,16247.5,59.63,0,0.3325,2,Medium,support_tickets_l90d,-0.3877,num_products,0.2303,arr,-0.2073,8753
ACC-06700,Early-Stage Potential,14923.47,25076.53,38.53,0,0.3325,2,Medium,,,,,,,8754
ACC-08715,High-Value Engaged,207243.13,292756.87,52.69,0,0.3325,2,Medium,,,,,,,8755
ACC-09984,Loyal Mid-Market,15144.72,24855.28,57.22,0,0.3325,2,Medium,,,,,,,8756
ACC-07271,Loyal Mid-Market,466.22,19533.78,63.79,0,0.3325,2,Medium,arr_per_tenure_month,-0.4107,num_products,0.2298,arr,-0.2061,8757
ACC-09343,Loyal Mid-Market,811.84,19188.16,65.99,0,0.3325,2,Medium,support_tickets_l90d,-0.3354,arr_per_tenure_month,-0.3154,arr,-0.2649,8758
ACC-09433,Loyal Mid-Market,4526.95,35473.05,71.96,0,0.3325,2,Medium,,,,,,,8759
ACC-07788,Loyal Mid-Market,886.4,19113.6,60.32,0,0.3325,2,Medium,,,,,,,8760
ACC-09355,Early-Stage Potential,5519.57,34480.43,53.03,0,0.3325,2,Medium,,,,,,,8761
ACC-06618,At-Risk Dormant,2351.89,17648.11,57.76,0,0.3325,2,Medium,arr,-0.2723,users_per_login,-0.2664,health_score,-0.2117,8762
ACC-08260,Loyal Mid-Market,16070.68,23929.32,51.84,0,0.3325,2,Medium,arr_utilization,-0.4021,num_products,-0.2048,tenure_months,-0.1742,8763
ACC-09485,Early-Stage Potential,11159.69,28840.309999999998,37.69,0,0.3325,2,Medium,,,,,,,8764
ACC-09806,Early-Stage Potential,1402.71,18597.29,37.65,0,0.3325,2,Medium,,,,,,,8765
ACC-09131,Growth-Stage Expanding,48078.96,451921.04,63.96,0,0.3322,2,Medium,,,,,,,8766
ACC-03306,Growth-Stage Expanding,69254.55,430745.45,48.61,0,0.3319,2,Medium,,,,,,,8767
ACC-04313,Loyal Mid-Market,16424.99,133575.01,78.02,0,0.3319,2,Medium,total_api_calls,-0.419,avg_feature_adoption,-0.2953,tenure_months,-0.2744,8768
ACC-02144,At-Risk Dormant,425.4,19574.6,45.76,0,0.3312,2,Medium,,,,,,,8769
ACC-02780,Growth-Stage Expanding,80670.84,419329.16000000003,51.94,0,0.3312,2,Medium,num_products,-0.2592,logins_stddev,0.2575,arr,0.2442,8770
ACC-08418,Early-Stage Potential,1269.34,18730.66,50.54,0,0.3309,2,Medium,arr,-0.311,num_products,-0.2747,contract_end_days,-0.1931,8771
ACC-08590,Loyal Mid-Market,4078.44,35921.56,60.21,0,0.3309,2,Medium,,,,,,,8772
ACC-00064,Loyal Mid-Market,5065.46,34934.54,64.63,0,0.3309,2,Medium,,,,,,,8773
ACC-02603,At-Risk Dormant,3800.19,36199.81,72.06,0,0.3309,2,Medium,,,,,,,8774
ACC-08757,Early-Stage Potential,90805.77,59194.229999999996,46.67,0,0.3308,2,Medium,arr_utilization,-0.7989,avg_feature_adoption,-0.561,tenure_months,-0.2775,8775
ACC-09071,Early-Stage Potential,68456.11,81543.89,43.51,0,0.3305,2,Medium,,,,,,,8776
ACC-07407,At-Risk Dormant,660.89,19339.11,70.82,0,0.3298,2,Medium,,,,,,,8777
ACC-00911,At-Risk Dormant,6348.58,33651.42,48.13,0,0.3293,2,Medium,,,,,,,8778
ACC-08809,Early-Stage Potential,3975.59,16024.41,36.83,0,0.3287,2,Medium,,,,,,,8779
ACC-07428,Early-Stage Potential,63081.97,86918.03,60.08,0,0.3287,2,Medium,arr_utilization,-0.7197,num_products,-0.2906,arr,0.2895,8780
ACC-05927,Loyal Mid-Market,1101.4,18898.6,54.25,0,0.3287,2,Medium,arr,-0.2955,support_tickets_l90d,-0.1812,contract_end_days,-0.1748,8781
ACC-03055,Loyal Mid-Market,2898.16,37101.84,52.74,0,0.3287,2,Medium,total_api_calls,-0.3852,max_storage_gb,-0.2552,tenure_months,-0.2264,8782
ACC-06954,At-Risk Dormant,4268.33,35731.67,49.37,0,0.3287,2,Medium,,,,,,,8783
ACC-06832,Early-Stage Potential,9391.09,30608.91,32.84,0,0.3287,2,Medium,,,,,,,8784
ACC-07702,Early-Stage Potential,2387.3,37612.7,60.92,0,0.3287,2,Medium,,,,,,,8785
ACC-07706,Early-Stage Potential,5677.45,34322.55,39.31,0,0.3287,2,Medium,,,,,,,8786
ACC-07691,Growth-Stage Expanding,208318.74,291681.26,49.36,0,0.3287,2,Medium,,,,,,,8787
ACC-08368,Loyal Mid-Market,3918.28,36081.72,78.75,0,0.3287,2,Medium,,,,,,,8788
ACC-09863,Growth-Stage Expanding,38569.39,461430.61,34.26,0,0.3287,2,Medium,,,,,,,8789
ACC-06903,Early-Stage Potential,5347.73,34652.270000000004,28.27,0,0.3287,2,Medium,,,,,,,8790
ACC-00342,At-Risk Dormant,9070.9,10929.1,52.69,0,0.3287,2,Medium,,,,,,,8791
ACC-02969,Loyal Mid-Market,4280.28,35719.72,60.7,0,0.3287,2,Medium,,,,,,,8792
ACC-09519,Early-Stage Potential,37220.67,112779.33,59.35,0,0.3287,2,Medium,,,,,,,8793
ACC-00822,Early-Stage Potential,2295.96,37704.04,44.41,0,0.3287,2,Medium,,,,,,,8794
ACC-08848,Loyal Mid-Market,14684.92,25315.08,42.58,0,0.3287,2,Medium,,,,,,,8795
ACC-09537,Early-Stage Potential,1118.72,18881.28,40.69,0,0.3287,2,Medium,support_tickets_l90d,-0.2969,arr,-0.2392,arr_per_tenure_month,-0.1926,8796
ACC-08061,Early-Stage Potential,11984.72,28015.28,27.67,0,0.3287,2,Medium,health_score,-0.4778,num_products,-0.2549,max_storage_gb,-0.1994,8797
ACC-08834,Early-Stage Potential,6686.39,33313.61,50.87,0,0.3287,2,Medium,,,,,,,8798
ACC-09539,Early-Stage Potential,3651.83,36348.17,35.26,0,0.3287,2,Medium,health_score,-0.2563,peak_feature_adoption,-0.2558,num_products,-0.2122,8799
ACC-07760,Early-Stage Potential,6466.74,33533.26,54.82,0,0.3287,2,Medium,,,,,,,8800
ACC-01144,Loyal Mid-Market,6134.85,13865.15,63.88,0,0.3287,2,Medium,,,,,,,8801
ACC-06868,Growth-Stage Expanding,83925.87,416074.13,37.22,0,0.3287,2,Medium,login_growth,-0.3709,tenure_months,-0.3242,health_score,-0.2698,8802
ACC-07114,Early-Stage Potential,4997.54,35002.46,43.16,0,0.3287,2,Medium,,,,,,,8803
ACC-09896,Loyal Mid-Market,6293.97,13706.029999999999,54.37,0,0.3287,2,Medium,,,,,,,8804
ACC-07604,Early-Stage Potential,6700.02,33299.979999999996,30.89,0,0.3287,2,Medium,,,,,,,8805
ACC-00924,Loyal Mid-Market,10208.27,29791.73,55.76,0,0.3287,2,Medium,,,,,,,8806
ACC-09325,Early-Stage Potential,4359.15,35640.85,29.05,0,0.3287,2,Medium,health_score,-0.3936,tenure_months,-0.3033,num_products,0.2362,8807
ACC-07880,Early-Stage Potential,1802.55,18197.45,38.11,0,0.3287,2,Medium,,,,,,,8808
ACC-09102,Early-Stage Potential,7034.27,32965.729999999996,51.83,0,0.3287,2,Medium,,,,,,,8809
ACC-08084,Loyal Mid-Market,6519.8,33480.2,52.8,0,0.3287,2,Medium,,,,,,,8810
ACC-02428,Early-Stage Potential,9230.31,30769.690000000002,40.06,0,0.3287,2,Medium,,,,,,,8811
ACC-07956,Early-Stage Potential,6571.9,33428.1,31.06,0,0.3287,2,Medium,,,,,,,8812
ACC-05615,Loyal Mid-Market,6412.38,33587.62,54.42,0,0.3287,2,Medium,,,,,,,8813
ACC-03611,Early-Stage Potential,32129.9,7870.0999999999985,20.78,0,0.3287,2,Medium,,,,,,,8814
ACC-09821,At-Risk Dormant,1011.63,18988.37,44.6,0,0.3287,2,Medium,,,,,,,8815
ACC-09817,Growth-Stage Expanding,100991.19,399008.81,38.93,0,0.3287,2,Medium,,,,,,,8816
ACC-06613,Early-Stage Potential,6345.35,33654.65,37.49,0,0.3287,2,Medium,,,,,,,8817
ACC-00463,Early-Stage Potential,1911.31,18088.69,37.81,0,0.3287,2,Medium,arr,-0.3475,users_per_login,-0.2773,health_score,-0.2508,8818
ACC-09306,Early-Stage Potential,12764.16,27235.84,36.17,0,0.3287,2,Medium,tenure_months,-0.2794,health_score,-0.2287,contract_end_days,-0.1656,8819
ACC-04865,Loyal Mid-Market,8593.53,31406.47,55.11,0,0.3287,2,Medium,,,,,,,8820
ACC-08466,Loyal Mid-Market,3863.84,36136.16,57.8,0,0.3287,2,Medium,,,,,,,8821
ACC-00935,Loyal Mid-Market,12048.03,27951.97,58.47,0,0.3287,2,Medium,,,,,,,8822
ACC-01366,At-Risk Dormant,5384.97,34615.03,35.24,0,0.3287,2,Medium,,,,,,,8823
ACC-03479,Early-Stage Potential,1307.62,18692.38,35.82,0,0.3287,2,Medium,,,,,,,8824
ACC-09396,At-Risk Dormant,4505.68,35494.32,40.52,0,0.3287,2,Medium,,,,,,,8825
ACC-06539,Loyal Mid-Market,14310.54,25689.46,53.85,0,0.3287,2,Medium,,,,,,,8826
ACC-07012,Early-Stage Potential,1480.78,18519.22,35.61,0,0.3287,2,Medium,,,,,,,8827
ACC-08271,Loyal Mid-Market,7388.62,32611.38,60.15,0,0.3287,2,Medium,,,,,,,8828
ACC-03522,Early-Stage Potential,418.73,19581.27,34.51,0,0.3287,2,Medium,health_score,-0.3222,arr,-0.3104,arr_per_tenure_month,-0.206,8829
ACC-06682,Loyal Mid-Market,2364.91,17635.09,54.73,0,0.3287,2,Medium,,,,,,,8830
ACC-09044,Loyal Mid-Market,5666.51,34333.49,63.52,0,0.3287,2,Medium,avg_feature_adoption,-0.5466,avg_storage_gb,-0.2614,num_products,-0.2215,8831
ACC-08123,Loyal Mid-Market,15122.01,24877.989999999998,53.56,0,0.3287,2,Medium,arr_utilization,-0.3692,peak_feature_adoption,-0.2221,num_products,-0.2011,8832
ACC-07552,Early-Stage Potential,6066.99,33933.01,36.63,0,0.3287,2,Medium,,,,,,,8833
ACC-08413,Early-Stage Potential,7603.85,32396.15,58.89,0,0.3287,2,Medium,num_products,-0.238,arr,-0.173,login_growth,-0.1671,8834
ACC-08264,Loyal Mid-Market,846.77,19153.23,58.2,0,0.3278,2,Medium,avg_feature_adoption,-0.378,arr,-0.237,nps_score,-0.1954,8835
ACC-08621,Early-Stage Potential,3369.22,16630.78,50.26,0,0.3278,2,Medium,,,,,,,8836
ACC-06885,Loyal Mid-Market,2154.74,17845.260000000002,64.7,0,0.3278,2,Medium,,,,,,,8837
ACC-09908,Early-Stage Potential,6151.73,33848.270000000004,54.74,0,0.3278,2,Medium,,,,,,,8838
ACC-03777,Loyal Mid-Market,6384.66,33615.34,60.46,0,0.3278,2,Medium,num_products,-0.2268,arr,-0.1749,tenure_months,0.143,8839
ACC-09517,Loyal Mid-Market,2755.98,17244.02,71.88,0,0.3278,2,Medium,max_storage_gb,-0.2842,avg_storage_gb,-0.2372,num_products,-0.2192,8840
ACC-04756,At-Risk Dormant,6215.58,33784.42,57.85,0,0.3278,2,Medium,,,,,,,8841
ACC-09890,Loyal Mid-Market,7518.34,12481.66,63.42,0,0.3278,2,Medium,,,,,,,8842
ACC-05879,Early-Stage Potential,10915.75,29084.25,42.28,0,0.3278,2,Medium,,,,,,,8843
ACC-08076,Loyal Mid-Market,14967.35,25032.65,54.88,0,0.3278,2,Medium,,,,,,,8844
ACC-07416,Early-Stage Potential,623.24,19376.76,36.79,0,0.3278,2,Medium,,,,,,,8845
ACC-01518,Loyal Mid-Market,3705.25,16294.75,62.21,0,0.3278,2,Medium,,,,,,,8846
ACC-06952,Early-Stage Potential,1939.57,18060.43,51.1,0,0.3278,2,Medium,contract_end_days,-0.3841,arr,-0.2573,avg_feature_adoption,-0.2404,8847
ACC-04556,Loyal Mid-Market,10844.55,29155.45,64.99,0,0.3278,2,Medium,num_products,-0.2376,nps_score,-0.1937,tenure_months,-0.1901,8848
ACC-07374,Early-Stage Potential,715.32,19284.68,43.01,0,0.3278,2,Medium,,,,,,,8849
ACC-05907,Early-Stage Potential,10378.78,29621.22,50.5,1,0.3273,2,Medium,,,,,,,8850
ACC-06500,At-Risk Dormant,2386.16,37613.84,45.44,0,0.3271,2,Medium,,,,,,,8851
